term,definition,url
Recession,"A recession is a significant and widespread downturn in economic activity that typically lasts for longer than a few months. A common rule of thumb is that two consecutive quarters of negativegross domestic product(GDP) growth indicate a recession. However, more complex formulas are also used to determine recessions.",https://www.investopedia.com/terms/r/recession.asp
Recessionary Gap,"A recessionary gap, or contractionary gap, is a macroeconomic term used when a country'srealgross domestic product (GDP) is lower than its GDP atfull employment.",https://www.investopedia.com/terms/r/recessionarygap.asp
Recharacterization,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/recharacterization.asp
Reconciliation,"Account reconciliation ensures that financial records match external financial statements, such as bank statements, invoices, or credit card bills. It helps verify that recorded financial transactions are accurate by preventing errors, detecting fraud, and maintaining financial integrity. Account reconciliation plays an important role infinancial healthregardless of whether you're a business owner keeping track of sales and expenses or an individual managing your family's finances.",https://www.investopedia.com/terms/r/reconciliation.asp
Record Date,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/recorddate.asp
Recourse,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/recourse.asp
Recourse Loan,Moment Makers Group / Getty Images,https://www.investopedia.com/terms/r/recourse-loan.asp
Recovery Rate,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/recovery-rate.asp
Recurring Billing,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/recurring-billing.asp
Recurring Revenue,Investopedia / Joules Garcia,https://www.investopedia.com/terms/r/recurringrevenue.asp
Red Herring Filing,Investopedia / Joules Garcia,https://www.investopedia.com/terms/r/redherring.asp
Redemption,"Depending on the context, the term redemption has different uses in the finance and business world. In finance, redemption refers to the repayment of anyfixed-income securityat or before the asset's maturity date. Bonds are the most common type of fixed-income security, but others include certificates of deposit (CDs),Treasury notes(T-notes), and preferred shares.",https://www.investopedia.com/terms/r/redemption.asp
Redlining,"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/redlining.asp
Reference Number,"Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/reference-number.asp
Refinance,"A refinance,or refi for short, refers to revising and replacing the terms of an existingcredit agreement,usually as it relates to a loan or mortgage. Refinancing a loan or mortgage is typically done to take advantage oflower interest ratesor improve the loan terms, such as the monthly payment or length of the loan. If approved, the borrower gets a new loan that replaces the original.",https://www.investopedia.com/terms/r/refinance.asp
Reflexivity,"Reflexivity in economics is the theory that a feedback loop exists in which investors' perceptions affect economic fundamentals, which in turn changes investor perception. The theory of reflexivity has its roots in sociology, but in the world of economics and finance, its primary proponent isGeorge Soros. Soros believes that reflexivity disproves much of mainstream economic theory and should become a major focus of economic research, and even makes grandiose claims that it ""gives rise to a new morality as well as a new epistemology.""",https://www.investopedia.com/terms/r/reflexivity.asp
"Registered Education Savings Plan: What It Is, How It Works","Julia Kagan is a financial/consumer journalist and former senior editor, personal finance, of Investopedia.",https://www.investopedia.com/terms/r/resp.asp
Registered Investment Advisor (RIA),"Adam Hayes, Ph.D., CFA, is a financial writer with 15+ years Wall Street experience as a derivatives trader. Besides his extensive derivative trading expertise, Adam is an expert in economics and behavioral finance. Adam received his master's in economics from The New School for Social Research and his Ph.D. from the University of Wisconsin-Madison in sociology. He is a CFA charterholder as well as holding FINRA Series 7, 55 & 63 licenses. He currently researches and teaches economic sociology and the social studies of finance at the Hebrew University in Jerusalem.",https://www.investopedia.com/terms/r/ria.asp
